"","DateTime","site","flow"
"1207",2019-10-12 07:00:00,"WSSC",174.82
"1208",2019-10-12 08:00:00,"WSSC",174.82
"1209",2019-10-12 09:00:00,"WSSC",174.82
"1210",2019-10-12 10:00:00,"WSSC",174.82
"1211",2019-10-12 11:00:00,"WSSC",174.82
"1212",2019-10-12 12:00:00,"WSSC",174.82
"1213",2019-10-12 13:00:00,"WSSC",174.82
"1214",2019-10-12 14:00:00,"WSSC",174.82
"1215",2019-10-12 15:00:00,"WSSC",174.82
"1216",2019-10-12 16:00:00,"WSSC",174.82
"1217",2019-10-12 17:00:00,"WSSC",174.82
"1218",2019-10-12 18:00:00,"WSSC",174.82
"1219",2019-10-12 19:00:00,"WSSC",174.82
"1220",2019-10-12 20:00:00,"WSSC",174.82
"1221",2019-10-12 21:00:00,"WSSC",174.82
"1222",2019-10-12 22:00:00,"WSSC",174.82
"1223",2019-10-12 23:00:00,"WSSC",174.82
"1224",2019-10-13 00:00:00,"WSSC",174.27
"1225",2019-10-13 01:00:00,"WSSC",174.27
"1226",2019-10-13 02:00:00,"WSSC",174.27
"1227",2019-10-13 03:00:00,"WSSC",174.27
"1228",2019-10-13 04:00:00,"WSSC",174.27
"1229",2019-10-13 05:00:00,"WSSC",174.27
"1230",2019-10-13 06:00:00,"WSSC",174.27
"1231",2019-10-13 07:00:00,"WSSC",174.27
"1232",2019-10-13 08:00:00,"WSSC",174.27
"1233",2019-10-13 09:00:00,"WSSC",174.27
"1234",2019-10-13 10:00:00,"WSSC",174.27
"1235",2019-10-13 11:00:00,"WSSC",174.27
"1236",2019-10-13 12:00:00,"WSSC",174.27
"1237",2019-10-13 13:00:00,"WSSC",174.27
"1238",2019-10-13 14:00:00,"WSSC",174.27
"1239",2019-10-13 15:00:00,"WSSC",174.27
"1240",2019-10-13 16:00:00,"WSSC",174.27
"1241",2019-10-13 17:00:00,"WSSC",174.27
"1242",2019-10-13 18:00:00,"WSSC",174.27
"1243",2019-10-13 19:00:00,"WSSC",174.27
"1244",2019-10-13 20:00:00,"WSSC",174.27
"1245",2019-10-13 21:00:00,"WSSC",174.27
"1246",2019-10-13 22:00:00,"WSSC",174.27
"1247",2019-10-13 23:00:00,"WSSC",174.27
"1248",2019-10-14 00:00:00,"WSSC",171.35
"1249",2019-10-14 01:00:00,"WSSC",171.35
"1250",2019-10-14 02:00:00,"WSSC",171.35
"1251",2019-10-14 03:00:00,"WSSC",171.35
"1252",2019-10-14 04:00:00,"WSSC",171.35
"1253",2019-10-14 05:00:00,"WSSC",171.35
"1254",2019-10-14 06:00:00,"WSSC",171.35
"1255",2019-10-14 07:00:00,"WSSC",171.35
"1256",2019-10-14 08:00:00,"WSSC",171.35
"1257",2019-10-14 09:00:00,"WSSC",171.35
"1258",2019-10-14 10:00:00,"WSSC",171.35
"1259",2019-10-14 11:00:00,"WSSC",171.35
"1260",2019-10-14 12:00:00,"WSSC",171.35
"1261",2019-10-14 13:00:00,"WSSC",171.35
"1262",2019-10-14 14:00:00,"WSSC",171.35
"1263",2019-10-14 15:00:00,"WSSC",171.35
"1264",2019-10-14 16:00:00,"WSSC",171.35
"1265",2019-10-14 17:00:00,"WSSC",171.35
"1266",2019-10-14 18:00:00,"WSSC",171.35
"1267",2019-10-14 19:00:00,"WSSC",171.35
"1268",2019-10-14 20:00:00,"WSSC",171.35
"1269",2019-10-14 21:00:00,"WSSC",171.35
"1270",2019-10-14 22:00:00,"WSSC",171.35
"1271",2019-10-14 23:00:00,"WSSC",171.35
"1272",2019-10-15 00:00:00,"WSSC",175.99
"1273",2019-10-15 01:00:00,"WSSC",175.99
"1274",2019-10-15 02:00:00,"WSSC",175.99
"1275",2019-10-15 03:00:00,"WSSC",175.99
"1276",2019-10-15 04:00:00,"WSSC",175.99
"1277",2019-10-15 05:00:00,"WSSC",175.99
"1278",2019-10-15 06:00:00,"WSSC",175.99
"1279",2019-10-15 07:00:00,"WSSC",175.99
"1280",2019-10-15 08:00:00,"WSSC",175.99
"1281",2019-10-15 09:00:00,"WSSC",175.99
"1282",2019-10-15 10:00:00,"WSSC",175.99
"1283",2019-10-15 11:00:00,"WSSC",175.99
"1284",2019-10-15 12:00:00,"WSSC",175.99
"1285",2019-10-15 13:00:00,"WSSC",175.99
"1286",2019-10-15 14:00:00,"WSSC",175.99
"1287",2019-10-15 15:00:00,"WSSC",175.99
"1288",2019-10-15 16:00:00,"WSSC",175.99
"1289",2019-10-15 17:00:00,"WSSC",175.99
"1290",2019-10-15 18:00:00,"WSSC",175.99
"1291",2019-10-15 19:00:00,"WSSC",175.99
"1292",2019-10-15 20:00:00,"WSSC",175.99
"1293",2019-10-15 21:00:00,"WSSC",175.99
"1294",2019-10-15 22:00:00,"WSSC",175.99
"1295",2019-10-15 23:00:00,"WSSC",175.99
"1296",2019-10-16 00:00:00,"WSSC",175.23
"1297",2019-10-16 01:00:00,"WSSC",175.23
"1298",2019-10-16 02:00:00,"WSSC",175.23
"1299",2019-10-16 03:00:00,"WSSC",175.23
"1300",2019-10-16 04:00:00,"WSSC",175.23
"1301",2019-10-16 05:00:00,"WSSC",175.23
"1302",2019-10-16 06:00:00,"WSSC",175.23
"1303",2019-10-16 07:00:00,"WSSC",175.23
"1304",2019-10-16 08:00:00,"WSSC",175.23
"1305",2019-10-16 09:00:00,"WSSC",175.23
"1306",2019-10-16 10:00:00,"WSSC",175.23
"1307",2019-10-16 11:00:00,"WSSC",175.23
"1308",2019-10-16 12:00:00,"WSSC",175.23
"1309",2019-10-16 13:00:00,"WSSC",175.23
"1310",2019-10-16 14:00:00,"WSSC",175.23
"1311",2019-10-16 15:00:00,"WSSC",175.23
"1312",2019-10-16 16:00:00,"WSSC",175.23
"1313",2019-10-16 17:00:00,"WSSC",175.23
"1314",2019-10-16 18:00:00,"WSSC",175.23
"1315",2019-10-16 19:00:00,"WSSC",175.23
"1316",2019-10-16 20:00:00,"WSSC",175.23
"1317",2019-10-16 21:00:00,"WSSC",175.23
"1318",2019-10-16 22:00:00,"WSSC",175.23
"1319",2019-10-16 23:00:00,"WSSC",175.23
"1320",2019-10-17 00:00:00,"WSSC",166.1
"1321",2019-10-17 01:00:00,"WSSC",166.1
"1322",2019-10-17 02:00:00,"WSSC",166.1
"1323",2019-10-17 03:00:00,"WSSC",166.1
"1324",2019-10-17 04:00:00,"WSSC",166.1
"1325",2019-10-17 05:00:00,"WSSC",166.1
"1326",2019-10-17 06:00:00,"WSSC",166.1
"1327",2019-10-17 07:00:00,"WSSC",166.1
"1328",2019-10-17 08:00:00,"WSSC",166.1
"1329",2019-10-17 09:00:00,"WSSC",166.1
"1330",2019-10-17 10:00:00,"WSSC",166.1
"1331",2019-10-17 11:00:00,"WSSC",166.1
"1332",2019-10-17 12:00:00,"WSSC",166.1
"1333",2019-10-17 13:00:00,"WSSC",166.1
"1334",2019-10-17 14:00:00,"WSSC",166.1
"1335",2019-10-17 15:00:00,"WSSC",166.1
"1336",2019-10-17 16:00:00,"WSSC",166.1
"1337",2019-10-17 17:00:00,"WSSC",166.1
"1338",2019-10-17 18:00:00,"WSSC",166.1
"1339",2019-10-17 19:00:00,"WSSC",166.1
"1340",2019-10-17 20:00:00,"WSSC",166.1
"1341",2019-10-17 21:00:00,"WSSC",166.1
"1342",2019-10-17 22:00:00,"WSSC",166.1
"1343",2019-10-17 23:00:00,"WSSC",166.1
"1344",2019-10-18 00:00:00,"WSSC",163.11
"1345",2019-10-18 01:00:00,"WSSC",163.11
"1346",2019-10-18 02:00:00,"WSSC",163.11
"1347",2019-10-18 03:00:00,"WSSC",163.11
"1348",2019-10-18 04:00:00,"WSSC",163.11
"1349",2019-10-18 05:00:00,"WSSC",163.11
"1350",2019-10-18 06:00:00,"WSSC",163.11
"1351",2019-10-18 07:00:00,"WSSC",163.11
"1352",2019-10-18 08:00:00,"WSSC",163.11
"1353",2019-10-18 09:00:00,"WSSC",163.11
"1354",2019-10-18 10:00:00,"WSSC",163.11
"1355",2019-10-18 11:00:00,"WSSC",163.11
"1356",2019-10-18 12:00:00,"WSSC",163.11
"1357",2019-10-18 13:00:00,"WSSC",163.11
"1358",2019-10-18 14:00:00,"WSSC",163.11
"1359",2019-10-18 15:00:00,"WSSC",163.11
"1360",2019-10-18 16:00:00,"WSSC",163.11
"1361",2019-10-18 17:00:00,"WSSC",163.11
"1362",2019-10-18 18:00:00,"WSSC",163.11
"1363",2019-10-18 19:00:00,"WSSC",163.11
"1364",2019-10-18 20:00:00,"WSSC",163.11
"1365",2019-10-18 21:00:00,"WSSC",163.11
"1366",2019-10-18 22:00:00,"WSSC",163.11
"1367",2019-10-18 23:00:00,"WSSC",163.11
"1368",2019-10-19 00:00:00,"WSSC",162.92
"1369",2019-10-19 01:00:00,"WSSC",162.92
"1370",2019-10-19 02:00:00,"WSSC",162.92
"1371",2019-10-19 03:00:00,"WSSC",162.92
"1372",2019-10-19 04:00:00,"WSSC",162.92
"1373",2019-10-19 05:00:00,"WSSC",162.92
"1374",2019-10-19 06:00:00,"WSSC",162.92
"1375",2019-10-19 07:00:00,"WSSC",162.92
"1376",2019-10-19 08:00:00,"WSSC",162.92
"1377",2019-10-19 09:00:00,"WSSC",162.92
"1378",2019-10-19 10:00:00,"WSSC",162.92
"1379",2019-10-19 11:00:00,"WSSC",162.92
"1380",2019-10-19 12:00:00,"WSSC",162.92
"1381",2019-10-19 13:00:00,"WSSC",162.92
"1382",2019-10-19 14:00:00,"WSSC",162.92
"1383",2019-10-19 15:00:00,"WSSC",162.92
"1384",2019-10-19 16:00:00,"WSSC",162.92
"1385",2019-10-19 17:00:00,"WSSC",162.92
"1386",2019-10-19 18:00:00,"WSSC",162.92
"1387",2019-10-19 19:00:00,"WSSC",162.92
"1388",2019-10-19 20:00:00,"WSSC",162.92
"1389",2019-10-19 21:00:00,"WSSC",162.92
"1390",2019-10-19 22:00:00,"WSSC",162.92
"1391",2019-10-19 23:00:00,"WSSC",162.92
"1392",2019-10-20 00:00:00,"WSSC",156.54
"1393",2019-10-20 01:00:00,"WSSC",156.54
"1394",2019-10-20 02:00:00,"WSSC",156.54
"1395",2019-10-20 03:00:00,"WSSC",156.54
"1396",2019-10-20 04:00:00,"WSSC",156.54
"1397",2019-10-20 05:00:00,"WSSC",156.54
"1398",2019-10-20 06:00:00,"WSSC",156.54
"1399",2019-10-20 07:00:00,"WSSC",156.54
"1400",2019-10-20 08:00:00,"WSSC",156.54
"1401",2019-10-20 09:00:00,"WSSC",156.54
"1402",2019-10-20 10:00:00,"WSSC",156.54
"1403",2019-10-20 11:00:00,"WSSC",156.54
"1404",2019-10-20 12:00:00,"WSSC",156.54
"1405",2019-10-20 13:00:00,"WSSC",156.54
"1406",2019-10-20 14:00:00,"WSSC",156.54
"1407",2019-10-20 15:00:00,"WSSC",156.54
"1408",2019-10-20 16:00:00,"WSSC",156.54
"1409",2019-10-20 17:00:00,"WSSC",156.54
"1410",2019-10-20 18:00:00,"WSSC",156.54
"1411",2019-10-20 19:00:00,"WSSC",156.54
"1412",2019-10-20 20:00:00,"WSSC",156.54
"1413",2019-10-20 21:00:00,"WSSC",156.54
"1414",2019-10-20 22:00:00,"WSSC",156.54
"1415",2019-10-20 23:00:00,"WSSC",156.54
"1416",2019-10-21 00:00:00,"WSSC",167.84
"1417",2019-10-21 01:00:00,"WSSC",167.84
"1418",2019-10-21 02:00:00,"WSSC",167.84
"1419",2019-10-21 03:00:00,"WSSC",167.84
"1420",2019-10-21 04:00:00,"WSSC",167.84
"1421",2019-10-21 05:00:00,"WSSC",167.84
"1422",2019-10-21 06:00:00,"WSSC",167.84
"1423",2019-10-21 07:00:00,"WSSC",167.84
"1424",2019-10-21 08:00:00,"WSSC",167.84
"1425",2019-10-21 09:00:00,"WSSC",167.84
"1426",2019-10-21 10:00:00,"WSSC",167.84
"1427",2019-10-21 11:00:00,"WSSC",167.84
"1428",2019-10-21 12:00:00,"WSSC",167.84
"1429",2019-10-21 13:00:00,"WSSC",167.84
"1430",2019-10-21 14:00:00,"WSSC",167.84
"1431",2019-10-21 15:00:00,"WSSC",167.84
"1432",2019-10-21 16:00:00,"WSSC",167.84
"1433",2019-10-21 17:00:00,"WSSC",167.84
"1434",2019-10-21 18:00:00,"WSSC",167.84
"1435",2019-10-21 19:00:00,"WSSC",167.84
"1436",2019-10-21 20:00:00,"WSSC",167.84
"1437",2019-10-21 21:00:00,"WSSC",167.84
"1438",2019-10-21 22:00:00,"WSSC",167.84
"1439",2019-10-21 23:00:00,"WSSC",167.84
"1440",2019-10-22 00:00:00,"WSSC",165.55
"1441",2019-10-22 01:00:00,"WSSC",165.55
"1442",2019-10-22 02:00:00,"WSSC",165.55
"1443",2019-10-22 03:00:00,"WSSC",165.55
"1444",2019-10-22 04:00:00,"WSSC",165.55
"1445",2019-10-22 05:00:00,"WSSC",165.55
"1446",2019-10-22 06:00:00,"WSSC",165.55
"1447",2019-10-22 07:00:00,"WSSC",165.55
"1448",2019-10-22 08:00:00,"WSSC",165.55
"1449",2019-10-22 09:00:00,"WSSC",165.55
"1450",2019-10-22 10:00:00,"WSSC",165.55
"1451",2019-10-22 11:00:00,"WSSC",165.55
"1452",2019-10-22 12:00:00,"WSSC",165.55
"1453",2019-10-22 13:00:00,"WSSC",165.55
"1454",2019-10-22 14:00:00,"WSSC",165.55
"1455",2019-10-22 15:00:00,"WSSC",165.55
"1456",2019-10-22 16:00:00,"WSSC",165.55
"1457",2019-10-22 17:00:00,"WSSC",165.55
"1458",2019-10-22 18:00:00,"WSSC",165.55
"1459",2019-10-22 19:00:00,"WSSC",165.55
"1460",2019-10-22 20:00:00,"WSSC",165.55
"1461",2019-10-22 21:00:00,"WSSC",165.55
"1462",2019-10-22 22:00:00,"WSSC",165.55
"1463",2019-10-22 23:00:00,"WSSC",165.55
"1464",2019-10-23 00:00:00,"WSSC",152.86
"1465",2019-10-23 01:00:00,"WSSC",152.86
"1466",2019-10-23 02:00:00,"WSSC",152.86
"1467",2019-10-23 03:00:00,"WSSC",152.86
"1468",2019-10-23 04:00:00,"WSSC",152.86
"1469",2019-10-23 05:00:00,"WSSC",152.86
"1470",2019-10-23 06:00:00,"WSSC",152.86
"1471",2019-10-23 07:00:00,"WSSC",152.86
"1472",2019-10-23 08:00:00,"WSSC",152.86
"1473",2019-10-23 09:00:00,"WSSC",152.86
"1474",2019-10-23 10:00:00,"WSSC",152.86
"1475",2019-10-23 11:00:00,"WSSC",152.86
"1476",2019-10-23 12:00:00,"WSSC",152.86
"1477",2019-10-23 13:00:00,"WSSC",152.86
"1478",2019-10-23 14:00:00,"WSSC",152.86
"1479",2019-10-23 15:00:00,"WSSC",152.86
"1480",2019-10-23 16:00:00,"WSSC",152.86
"1481",2019-10-23 17:00:00,"WSSC",152.86
"1482",2019-10-23 18:00:00,"WSSC",152.86
"1483",2019-10-23 19:00:00,"WSSC",152.86
"1484",2019-10-23 20:00:00,"WSSC",152.86
"1485",2019-10-23 21:00:00,"WSSC",152.86
"1486",2019-10-23 22:00:00,"WSSC",152.86
"1487",2019-10-23 23:00:00,"WSSC",152.86
"1488",2019-10-24 00:00:00,"WSSC",152.03
"1489",2019-10-24 01:00:00,"WSSC",152.03
"1490",2019-10-24 02:00:00,"WSSC",152.03
"1491",2019-10-24 03:00:00,"WSSC",152.03
"1492",2019-10-24 04:00:00,"WSSC",152.03
"1493",2019-10-24 05:00:00,"WSSC",152.03
"1494",2019-10-24 06:00:00,"WSSC",152.03
"1495",2019-10-24 07:00:00,"WSSC",152.03
"1496",2019-10-24 08:00:00,"WSSC",152.03
"1497",2019-10-24 09:00:00,"WSSC",152.03
"1498",2019-10-24 10:00:00,"WSSC",152.03
"1499",2019-10-24 11:00:00,"WSSC",152.03
"1500",2019-10-24 12:00:00,"WSSC",152.03
"1501",2019-10-24 13:00:00,"WSSC",152.03
"1502",2019-10-24 14:00:00,"WSSC",152.03
"1503",2019-10-24 15:00:00,"WSSC",152.03
"1504",2019-10-24 16:00:00,"WSSC",152.03
"1505",2019-10-24 17:00:00,"WSSC",152.03
"1506",2019-10-24 18:00:00,"WSSC",152.03
"1507",2019-10-24 19:00:00,"WSSC",152.03
"1508",2019-10-24 20:00:00,"WSSC",152.03
"1509",2019-10-24 21:00:00,"WSSC",152.03
"1510",2019-10-24 22:00:00,"WSSC",152.03
"1511",2019-10-24 23:00:00,"WSSC",152.03
"1512",2019-10-25 00:00:00,"WSSC",157.12
"1513",2019-10-25 01:00:00,"WSSC",157.12
"1514",2019-10-25 02:00:00,"WSSC",157.12
"1515",2019-10-25 03:00:00,"WSSC",157.12
"1516",2019-10-25 04:00:00,"WSSC",157.12
"1517",2019-10-25 05:00:00,"WSSC",157.12
"1518",2019-10-25 06:00:00,"WSSC",157.12
"1519",2019-10-25 07:00:00,"WSSC",157.12
"1520",2019-10-25 08:00:00,"WSSC",157.12
"1521",2019-10-25 09:00:00,"WSSC",157.12
"1522",2019-10-25 10:00:00,"WSSC",157.12
"1523",2019-10-25 11:00:00,"WSSC",157.12
"1524",2019-10-25 12:00:00,"WSSC",157.12
"1525",2019-10-25 13:00:00,"WSSC",157.12
"1526",2019-10-25 14:00:00,"WSSC",157.12
"1527",2019-10-25 15:00:00,"WSSC",157.12
"1528",2019-10-25 16:00:00,"WSSC",157.12
"1529",2019-10-25 17:00:00,"WSSC",157.12
"1530",2019-10-25 18:00:00,"WSSC",157.12
"1531",2019-10-25 19:00:00,"WSSC",157.12
"1532",2019-10-25 20:00:00,"WSSC",157.12
"1533",2019-10-25 21:00:00,"WSSC",157.12
"1534",2019-10-25 22:00:00,"WSSC",157.12
"1535",2019-10-25 23:00:00,"WSSC",157.12
"1536",2019-10-26 00:00:00,"WSSC",158.61
"1537",2019-10-26 01:00:00,"WSSC",158.61
"1538",2019-10-26 02:00:00,"WSSC",158.61
"1539",2019-10-26 03:00:00,"WSSC",158.61
"1540",2019-10-26 04:00:00,"WSSC",158.61
"1541",2019-10-26 05:00:00,"WSSC",158.61
"1542",2019-10-26 06:00:00,"WSSC",158.61
"1543",2019-10-26 07:00:00,"WSSC",158.61
"1544",2019-10-26 08:00:00,"WSSC",158.61
"1545",2019-10-26 09:00:00,"WSSC",158.61
"1546",2019-10-26 10:00:00,"WSSC",158.61
"1547",2019-10-26 11:00:00,"WSSC",158.61
"1548",2019-10-26 12:00:00,"WSSC",158.61
"1549",2019-10-26 13:00:00,"WSSC",158.61
"1550",2019-10-26 14:00:00,"WSSC",158.61
"1551",2019-10-26 15:00:00,"WSSC",158.61
"1552",2019-10-26 16:00:00,"WSSC",158.61
"1553",2019-10-26 17:00:00,"WSSC",158.61
"1554",2019-10-26 18:00:00,"WSSC",158.61
"1555",2019-10-26 19:00:00,"WSSC",158.61
"1556",2019-10-26 20:00:00,"WSSC",158.61
"1557",2019-10-26 21:00:00,"WSSC",158.61
"1558",2019-10-26 22:00:00,"WSSC",158.61
"1559",2019-10-26 23:00:00,"WSSC",158.61
"1560",2019-10-27 00:00:00,"WSSC",162.48
"1561",2019-10-27 01:00:00,"WSSC",162.48
"1562",2019-10-27 02:00:00,"WSSC",162.48
"1563",2019-10-27 03:00:00,"WSSC",162.48
"1564",2019-10-27 04:00:00,"WSSC",162.48
"1565",2019-10-27 05:00:00,"WSSC",162.48
"1566",2019-10-27 06:00:00,"WSSC",162.48
"1567",2019-10-27 07:00:00,"WSSC",162.48
"1568",2019-10-27 08:00:00,"WSSC",162.48
"1569",2019-10-27 09:00:00,"WSSC",162.48
"1570",2019-10-27 10:00:00,"WSSC",162.48
"1571",2019-10-27 11:00:00,"WSSC",162.48
"1572",2019-10-27 12:00:00,"WSSC",162.48
"1573",2019-10-27 13:00:00,"WSSC",162.48
"1574",2019-10-27 14:00:00,"WSSC",162.48
"1575",2019-10-27 15:00:00,"WSSC",162.48
"1576",2019-10-27 16:00:00,"WSSC",162.48
"1577",2019-10-27 17:00:00,"WSSC",162.48
"1578",2019-10-27 18:00:00,"WSSC",162.48
"1579",2019-10-27 19:00:00,"WSSC",162.48
"1580",2019-10-27 20:00:00,"WSSC",162.48
"1581",2019-10-27 21:00:00,"WSSC",162.48
"1582",2019-10-27 22:00:00,"WSSC",162.48
"1583",2019-10-27 23:00:00,"WSSC",162.48
"1584",2019-10-28 00:00:00,"WSSC",156.59
"1585",2019-10-28 01:00:00,"WSSC",156.59
"1586",2019-10-28 02:00:00,"WSSC",156.59
"1587",2019-10-28 03:00:00,"WSSC",156.59
"1588",2019-10-28 04:00:00,"WSSC",156.59
"1589",2019-10-28 05:00:00,"WSSC",156.59
"1590",2019-10-28 06:00:00,"WSSC",156.59
"1591",2019-10-28 07:00:00,"WSSC",156.59
"1592",2019-10-28 08:00:00,"WSSC",156.59
"1593",2019-10-28 09:00:00,"WSSC",156.59
"1594",2019-10-28 10:00:00,"WSSC",156.59
"1595",2019-10-28 11:00:00,"WSSC",156.59
"1596",2019-10-28 12:00:00,"WSSC",156.59
"1597",2019-10-28 13:00:00,"WSSC",156.59
"1598",2019-10-28 14:00:00,"WSSC",156.59
"1599",2019-10-28 15:00:00,"WSSC",156.59
"1600",2019-10-28 16:00:00,"WSSC",156.59
"1601",2019-10-28 17:00:00,"WSSC",156.59
"1602",2019-10-28 18:00:00,"WSSC",156.59
"1603",2019-10-28 19:00:00,"WSSC",156.59
"1604",2019-10-28 20:00:00,"WSSC",156.59
"1605",2019-10-28 21:00:00,"WSSC",156.59
"1606",2019-10-28 22:00:00,"WSSC",156.59
"1607",2019-10-28 23:00:00,"WSSC",156.59
"1608",2019-10-29 00:00:00,"WSSC",166.93
"1609",2019-10-29 01:00:00,"WSSC",166.93
"1610",2019-10-29 02:00:00,"WSSC",166.93
"1611",2019-10-29 03:00:00,"WSSC",166.93
"1612",2019-10-29 04:00:00,"WSSC",166.93
"1613",2019-10-29 05:00:00,"WSSC",166.93
"1614",2019-10-29 06:00:00,"WSSC",166.93
"1615",2019-10-29 07:00:00,"WSSC",166.93
"1616",2019-10-29 08:00:00,"WSSC",166.93
"1617",2019-10-29 09:00:00,"WSSC",166.93
"1618",2019-10-29 10:00:00,"WSSC",166.93
"1619",2019-10-29 11:00:00,"WSSC",166.93
"1620",2019-10-29 12:00:00,"WSSC",166.93
"1621",2019-10-29 13:00:00,"WSSC",166.93
"1622",2019-10-29 14:00:00,"WSSC",166.93
"1623",2019-10-29 15:00:00,"WSSC",166.93
"1624",2019-10-29 16:00:00,"WSSC",166.93
"1625",2019-10-29 17:00:00,"WSSC",166.93
"1626",2019-10-29 18:00:00,"WSSC",166.93
"1627",2019-10-29 19:00:00,"WSSC",166.93
"1628",2019-10-29 20:00:00,"WSSC",166.93
"1629",2019-10-29 21:00:00,"WSSC",166.93
"1630",2019-10-29 22:00:00,"WSSC",166.93
"1631",2019-10-29 23:00:00,"WSSC",166.93
"1632",2019-10-30 00:00:00,"WSSC",169.55
"1633",2019-10-30 01:00:00,"WSSC",169.55
"1634",2019-10-30 02:00:00,"WSSC",169.55
"1635",2019-10-30 03:00:00,"WSSC",169.55
"1636",2019-10-30 04:00:00,"WSSC",169.55
"1637",2019-10-30 05:00:00,"WSSC",169.55
"1638",2019-10-30 06:00:00,"WSSC",169.55
"1639",2019-10-30 07:00:00,"WSSC",169.55
"1640",2019-10-30 08:00:00,"WSSC",169.55
"1641",2019-10-30 09:00:00,"WSSC",169.55
"1642",2019-10-30 10:00:00,"WSSC",169.55
"1643",2019-10-30 11:00:00,"WSSC",169.55
"1644",2019-10-30 12:00:00,"WSSC",169.55
"1645",2019-10-30 13:00:00,"WSSC",169.55
"1646",2019-10-30 14:00:00,"WSSC",169.55
"1647",2019-10-30 15:00:00,"WSSC",169.55
"1648",2019-10-30 16:00:00,"WSSC",169.55
"1649",2019-10-30 17:00:00,"WSSC",169.55
"1650",2019-10-30 18:00:00,"WSSC",169.55
"1651",2019-10-30 19:00:00,"WSSC",169.55
"1652",2019-10-30 20:00:00,"WSSC",169.55
"1653",2019-10-30 21:00:00,"WSSC",169.55
"1654",2019-10-30 22:00:00,"WSSC",169.55
"1655",2019-10-30 23:00:00,"WSSC",169.55
"1656",2019-10-31 00:00:00,"WSSC",159.57
"1657",2019-10-31 01:00:00,"WSSC",159.57
"1658",2019-10-31 02:00:00,"WSSC",159.57
"1659",2019-10-31 03:00:00,"WSSC",159.57
"1660",2019-10-31 04:00:00,"WSSC",159.57
"1661",2019-10-31 05:00:00,"WSSC",159.57
"1662",2019-10-31 06:00:00,"WSSC",159.57
"1663",2019-10-31 07:00:00,"WSSC",159.57
"1664",2019-10-31 08:00:00,"WSSC",159.57
"1665",2019-10-31 09:00:00,"WSSC",159.57
"1666",2019-10-31 10:00:00,"WSSC",159.57
"1667",2019-10-31 11:00:00,"WSSC",159.57
"1668",2019-10-31 12:00:00,"WSSC",159.57
"1669",2019-10-31 13:00:00,"WSSC",159.57
"1670",2019-10-31 14:00:00,"WSSC",159.57
"1671",2019-10-31 15:00:00,"WSSC",159.57
"1672",2019-10-31 16:00:00,"WSSC",159.57
"1673",2019-10-31 17:00:00,"WSSC",159.57
"1674",2019-10-31 18:00:00,"WSSC",159.57
"1675",2019-10-31 19:00:00,"WSSC",159.57
"1676",2019-10-31 20:00:00,"WSSC",159.57
"1677",2019-10-31 21:00:00,"WSSC",159.57
"1678",2019-10-31 22:00:00,"WSSC",159.57
"1679",2019-10-31 23:00:00,"WSSC",159.57
"1680",2019-11-01 00:00:00,"WSSC",154.5
"1681",2019-11-01 01:00:00,"WSSC",154.5
"1682",2019-11-01 02:00:00,"WSSC",154.5
"1683",2019-11-01 03:00:00,"WSSC",154.5
"1684",2019-11-01 04:00:00,"WSSC",154.5
"1685",2019-11-01 05:00:00,"WSSC",154.5
"1686",2019-11-01 06:00:00,"WSSC",154.5
"1687",2019-11-01 07:00:00,"WSSC",154.5
"1688",2019-11-01 08:00:00,"WSSC",154.5
"1689",2019-11-01 09:00:00,"WSSC",154.5
"1690",2019-11-01 10:00:00,"WSSC",154.5
"1691",2019-11-01 11:00:00,"WSSC",154.5
"1692",2019-11-01 12:00:00,"WSSC",154.5
"1693",2019-11-01 13:00:00,"WSSC",154.5
"1694",2019-11-01 14:00:00,"WSSC",154.5
"1695",2019-11-01 15:00:00,"WSSC",154.5
"1696",2019-11-01 16:00:00,"WSSC",154.5
"1697",2019-11-01 17:00:00,"WSSC",154.5
"1698",2019-11-01 18:00:00,"WSSC",154.5
"1699",2019-11-01 19:00:00,"WSSC",154.5
"1700",2019-11-01 20:00:00,"WSSC",154.5
"1701",2019-11-01 21:00:00,"WSSC",154.5
"1702",2019-11-01 22:00:00,"WSSC",154.5
"1703",2019-11-01 23:00:00,"WSSC",154.5
"1704",2019-11-02 00:00:00,"WSSC",125.15
"1705",2019-11-02 01:00:00,"WSSC",125.15
"1706",2019-11-02 02:00:00,"WSSC",125.15
"1707",2019-11-02 03:00:00,"WSSC",125.15
"1708",2019-11-02 04:00:00,"WSSC",125.15
"1709",2019-11-02 05:00:00,"WSSC",125.15
"1710",2019-11-02 06:00:00,"WSSC",125.15
"1711",2019-11-02 07:00:00,"WSSC",125.15
"1712",2019-11-02 08:00:00,"WSSC",125.15
"1713",2019-11-02 09:00:00,"WSSC",125.15
"1714",2019-11-02 10:00:00,"WSSC",125.15
"1715",2019-11-02 11:00:00,"WSSC",125.15
"1716",2019-11-02 12:00:00,"WSSC",125.15
"1717",2019-11-02 13:00:00,"WSSC",125.15
"1718",2019-11-02 14:00:00,"WSSC",125.15
"1719",2019-11-02 15:00:00,"WSSC",125.15
"1720",2019-11-02 16:00:00,"WSSC",125.15
"1721",2019-11-02 17:00:00,"WSSC",125.15
"1722",2019-11-02 18:00:00,"WSSC",125.15
"1723",2019-11-02 19:00:00,"WSSC",125.15
"1724",2019-11-02 20:00:00,"WSSC",125.15
